lon,lat,distance,waymark
1.10476,51.269860000000000,2448.044273291630,
1.1051800000000000,51.2697,2482.253810868650,
1.1051757,51.2696958,2482.8084259148300,
1.10527,51.26965,2491.1135601464900,
1.10558,51.269530000000000,2516.474328016270,
1.1058,51.26943,2535.392561442950,
1.1060000000000000,51.26931,2554.6707249396900,
1.10619,51.269060000000000,2585.4521793025800,
1.10636,51.26889,2607.7503569870500,
1.1066200000000000,51.26873,2633.1220130422600,
1.10664,51.26871,2635.7453321595500,
1.10685,51.26859,2655.531650151150,
1.1077700000000000,51.26808,2741.0462583248100,
1.1080000000000000,51.26795,2762.6103459891900,
1.10867,51.26763,2821.2528709125100,
1.10935,51.2673,2881.1251555504900,
1.1094600000000000,51.26725,2890.584569345360,
1.10958,51.26719,2901.271689143220,
1.1099700000000000,51.26699,2936.3546581891000,
1.1100300000000000,51.26697,2941.084525149740,
1.11022,51.266890000000000,2957.017989237950,
1.11027,51.266870000000000,2961.146804155160,
1.1107200000000000,51.26665,3000.879042642910,
1.11138,51.2663,3061.072173363670,
1.1116,51.26618,3081.37822447567,
1.1127,51.2656,3181.461606933710,
1.1129200000000000,51.26549,3201.055095707680,
1.11309,51.265390000000000,3217.289137471310,
1.11313,51.26536,3221.6334783974300,
1.11325,51.26525,3236.442842952860,
1.1132800000000000,51.265210000000000,3241.3560660252500,
1.11343,51.26501,3265.92219296052,
1.11351,51.26491,3278.3570458098500,
1.11386,51.26471,3311.3357448688600,
1.1139300000000000,51.26467,3317.9314940706300,
1.11415,51.26455,3338.2379543973400,
1.11437,51.26443,3358.5444448501900,
1.11457,51.26433,3376.356982929930,
1.11459,51.26432,3378.1382380389500,
1.11471,51.26423,3391.171388830370,
1.11475,51.26417,3398.4003187625900,
1.11481,51.264070000000000,3410.277672454470,
1.11486,51.264000000000000,3418.8034080444700,
1.11494,51.263870000000000,3434.293434957130,
1.11497,51.26384,3438.228530831470,
1.11511,51.263690000000000,3457.543950005880,
1.1151200000000000,51.263690000000000,3458.23973888982,
1.11535,51.26356,3479.804960845660,
1.1158,51.26336,3518.209791824480,
1.11614,51.2632,3547.810171356010,
1.1165,51.263040000000000,3578.5341872035900,
1.11741,51.26263,3656.5573337187700,
1.11744,51.262610000000000,3659.6074223663400,
1.11784,51.262410000000000,3695.2333831430300,
1.11814,51.26222,3724.9333647788500,
1.11836,51.26211,3744.527732968000,
1.1186400000000000,51.26202,3766.4304684584300,
1.11884,51.26198,3781.0402618368400,
1.11906,51.26193,3797.3265654565600,
1.11911,51.26192,3800.979019208480,
1.1197,51.26182,3843.511432723400,
1.1202300000000000,51.26175,3881.202243296230,
1.12039,51.261720000000000,3892.8243657482000,
1.12121,51.26166,3950.270274409370,
1.1213600000000000,51.26165,3960.766634196150,
1.12168,51.26162,3983.281370360140,
1.1221700000000000,51.26155,4018.2537751735800,
1.12266,51.26147,4053.4903954821000,
1.12276,51.26145,4060.7953700354100,
1.12304,51.2614,4081.0561709917800,
1.12331,51.26135,4100.648809393050,
1.1235,51.261310000000000,4114.597608795040,
1.12363,51.26129,4123.912698388020,
1.12455,51.2611,4191.324921407530,
1.12533,51.26085,4252.304580964430,
1.12544,51.26081,4261.157209178230,
1.12558,51.26075,4272.964478381380,
1.1261700000000000,51.260490000000000,4323.176869152450,
1.1265100000000000,51.260330000000000,4352.7784292600400,
1.12696,51.26011,4392.514178459280,
1.12719,51.26,4412.657408645720,
1.1273,51.25995,4422.1178059426000,
1.12762,51.25976,4452.812703198630,
1.12784,51.259640000000000,4473.120396171480,
1.12805,51.25952,4492.908843332210,
1.12826,51.2594,4512.69731866223,
1.12848,51.25928,4533.005102011790,
1.12869,51.259160000000000,4552.793633679870,
1.1288800000000000,51.25905,4570.805062207960,
1.12911,51.25892,4592.371483026590,
1.12932,51.2588,4612.160099202820,
1.12954,51.25868,4632.468033178660,
1.12975,51.25855,4653.022898077250,
1.12996,51.25843,4672.811601108470,
1.1301700000000000,51.258310000000000,4692.600332308850,
1.1306,51.258070000000000,4732.694502113090,
1.13068,51.25802,4740.56230323836,
1.1308200000000000,51.25795,4753.032138701110,
1.13105,51.25784,4773.175966395530,
1.13127,51.25773,4792.771474157420,
1.1314,51.257670000000000,4804.012008750460,
1.1314900000000000,51.25762,4812.386677440630,
1.1316900000000000,51.257490000000000,4832.453017689540,
1.13189,51.25736,4852.519385235650,
1.13209,51.25723,4872.5857800779,
1.13214,51.25719,4878.232851925830,
1.13228,51.257090000000000,4893.016574377200,
1.13247,51.25696,4912.60678204874,
1.13266,51.25683,4932.197014953850,
1.1330800000000000,51.25653,4976.54837502959,
1.13324,51.25643,4992.2842454688100,
1.13341,51.25632,5009.300838199070,
1.13343,51.25629,5012.9153951952400,
1.1334297000000000,51.256292200000000,5013.160913595330,
1.1336700000000000,51.256160000000000,5035.425963186260,
1.1337900000000000,51.2561,5046.114656829290,
1.13411,51.25595,5073.937385612860,
1.1342,51.25591,5081.619188196890,
1.13436,51.25591,5092.75369465001,
1.13449,51.25593,5102.069812328230,
1.1344940000000000,51.255925500000000,5102.642406175880,
1.1345,51.25592,5103.382922449450,
1.1345,51.25591,5104.494873251930,
1.1345,51.2559,5105.606824055130,
1.1345100000000000,51.2559,5106.302730859820,
1.1345100000000000,51.25589,5107.414681661600,
1.13452,51.25589,5108.1105886176500,
1.1345300000000000,51.25588,5109.422351242500,
1.1345400000000000,51.25588,5110.118258349910,
1.13455,51.25587,5111.430021054480,
1.13456,51.25587,5112.125928313260,
1.13457,51.25587,5112.82183557206,
1.13458,51.25586,5114.133598357510,
1.13459,51.25586,5114.829505767660,
1.1346,51.25586,5115.525413177830,
1.1346100000000000,51.25586,5116.221320587980,
1.13462,51.25586,5116.917227998130,
1.13463,51.25586,5117.6131354082700,
1.1346400000000000,51.25586,5118.3090428184100,
1.1346400000000000,51.25587,5119.420993620900,
1.13465,51.25587,5120.116900879700,
1.13466,51.25587,5120.812808138480,
1.13499,51.255760000000000,5146.831999035360,
1.1351800000000000,51.25569,5162.175205122760,
1.13532,51.25563,5173.983369551920,
1.13542,51.25558,5182.890676340840,
1.1355,51.255520000000000,5191.580120454230,
1.13584,51.25523,5231.576235440370,
1.13626,51.25493,5275.928265845500,
1.13642,51.2548,5294.174918006510,
1.13652,51.2547,5307.292635396450,
1.1366,51.25462,5317.786815089900,
1.13689,51.25437,5352.139126109210,
1.13721,51.25411,5388.632615167290,
1.13729,51.25403,5399.126832763250,
1.13732,51.25397,5406.1175825013300,
1.13733,51.25391,5412.825486250690,
1.13734,51.25383,5421.748274076700,
1.13735,51.253660000000000,5440.664244241850,
1.13744,51.25357,5452.4702719205300,
1.1374428,51.2535716,5452.734136690570,
1.13754,51.25349,5464.051735707360,
1.13758,51.25347,5467.614758942980,
1.13763,51.25343,5473.262006130470,
1.13764,51.25343,5473.957950321980,
1.13771,51.25339,5480.554582159160,
1.13786,51.25333,5492.943613535190,
1.13788,51.25331,5495.567179979180,
1.13805,51.25323,5510.369428509050,
1.13808,51.253210000000000,5513.419809309720,
1.13814,51.253170000000000,5519.520572773280,
1.13826,51.25307,5533.427014335150,
1.13856,51.25285,5565.588291324900,
1.13863,51.2528,5572.980453849720,
1.13893,51.25257,5605.995488429780,
1.139,51.252520000000000,5613.38767050525,
1.13917,51.252390000000000,5632.067530123910,
1.1393,51.2523,5645.558573091630,
1.13936,51.25224,5653.429323014580,
1.1394800000000000,51.252160000000000,5665.630973019940,
1.13973,51.25196,5693.867533055880,
1.13995,51.25184,5714.177184146750,
1.14008,51.25177,5726.112185454720,
1.14016,51.25173,5733.238395593480,
1.14028,51.25166,5744.654843206560,
1.1403,51.25166,5746.0467851707300,
1.1405400000000000,51.25156,5766.112786656000,
1.14063,51.251530000000000,5773.209443035480,
1.14067,51.251510000000000,5776.772558984680,
1.14078,51.251460000000000,5786.234100050620,
1.14087,51.25142,5793.916401337000,
1.1410200000000000,51.25135,5806.938348584760,
1.1412200000000000,51.25123,5826.220463140170,
1.1413,51.25119,5833.346724365700,
1.14144,51.25111,5846.540341711960,
1.14145,51.25111,5847.236321018660,
1.14165,51.25099,5866.518488020040,
1.14176,51.25092,5877.436204838090,
1.14186,51.25087,5886.344068621260,
1.14194,51.25083,5893.470363904560,
1.1419700000000000,51.250810000000000,5896.520819295940,
1.14204,51.25077,5903.117656136630,
1.1420700000000000,51.25074,5907.053067596110,
1.14209,51.25073,5908.834644136940,
1.14216,51.25065,5918.976991976960,
1.1422300000000000,51.2506,5926.369308117950,
1.1423,51.25054,5934.630492969730,
1.14239,51.25047,5944.6215734933700,
1.14245,51.25043,5950.7225072744500,
1.14252,51.25038,5958.114838777050,
1.1426100000000000,51.25033,5966.490250165190,
1.1426400000000000,51.25031,5969.540721096320,
1.14283,51.250210000000000,5986.818270140880,
1.1428400000000000,51.2502,5988.130078376730,
1.14291,51.250170000000000,5994.034639221460,
1.14352,51.24988,6047.348158143950,
1.14353,51.24988,6048.044156067290,
1.1436,51.24984,6054.641065675890,
1.14374,51.24977,6067.11225543011,
1.14383,51.24973,6074.7947444207000,
1.14393,51.24969,6083.054564181410,
1.1439700000000000,51.24966,6087.399514139400,
1.14406,51.24962,6095.082015346910,
1.14408,51.24961,6096.863618377430,
1.14421,51.24955,6108.105438904170,
1.14435,51.24948,6120.576676670010,
1.14446,51.24944,6129.430941761360,
1.144457,51.2494406,6129.6501429887500,
1.14447,51.24944,6130.55740534055,
1.14455,51.24941,6137.048242250040,
1.14462,51.24938,6142.9528721559,
1.14469,51.249360000000000,6148.308477369690,
1.1447200000000000,51.249360000000000,6150.396494750800,
1.14479,51.249340000000000,6155.752101891310,
1.14493,51.249310000000000,6166.0513820860600,
1.14499,51.24929,6170.782666286450,
1.14509,51.24927,6178.089396976810,
1.14521,51.24924,6187.083022228830,
1.1453200000000000,51.2492,6195.937321869950,
1.14551,51.249140000000000,6210.749147470310,
1.1456900000000000,51.24907,6225.498399398700,
1.14575,51.24905,6230.229702837060,
1.14592,51.248980000000000,6244.392539774700,
1.14599,51.24895,6250.29720727064,
1.14614,51.248870000000000,6264.013232982430,
1.14621,51.24884,6269.917910094430,
1.1463300000000000,51.24878,6280.607642509210,
1.14644,51.24872,6290.762863433960,
1.14654,51.24866,6300.404204793020,
1.1468,51.248490000000000,6326.573107017370,
1.1468400000000000,51.248460000000000,6330.918103525070,
1.14703,51.248330000000000,6350.509986336860,
1.14704,51.248330000000000,6351.206007719740,
1.1472200000000000,51.2482,6370.334999247510,
1.14724,51.24819,6372.1166358615,
1.14736,51.24811,6384.318789355230,
1.14742,51.24808,6389.663706293360,
1.14743,51.24807,6390.975531634270,
1.14755,51.248000000000000,6402.39246554687,
1.14773,51.24792,6417.757841144920,
1.14788,51.24785,6430.780425430150,
1.14798,51.2478,6439.688652256380,
1.14808,51.24773,6450.130446243480,
1.14819,51.247660000000000,6461.048543659500,
1.14831,51.24758,6473.250763040930,
1.14846,51.24745,6491.082240990170,
1.14854,51.24739,6499.772315854360,
1.1486100000000000,51.24735,6506.369420292740,
1.14866,51.24732,6511.190164996470,
1.14869,51.24731,6513.5558866492400,
1.14881,51.247240000000000,6524.972921540710,
1.14888,51.247210000000000,6530.877741144960,
1.14893,51.24719,6535.0078110804,
1.14907,51.24713,6546.81746165203,
1.1491200000000000,51.24711,6550.94753668878,
1.14919,51.24708,6556.852367656910,
1.14929,51.24703,6565.76068553769,
1.1493800000000000,51.246990000000000,6573.443478848300,
1.14946,51.24694,6581.312229334910,
1.1495600000000000,51.24688,6590.953765179240,
1.1495800000000000,51.24686,6593.57743521344,
1.1497,51.24678,6605.779754048670,
1.14974,51.24674,6611.027097651040,
1.14985,51.24665,6623.627625706640,
1.14992,51.2466,6631.02022114831,
1.15004,51.24649,6645.831507072960,
1.15009,51.24645,6651.479079756920,
1.1502300000000000,51.24633,6668.00197180704,
1.15026,51.24631,6671.052567055750,
1.1503300000000000,51.24625,6679.31401995349,
1.15041,51.246190000000000,6688.004187917460,
1.15044,51.24617,6691.054787517240,
1.15055,51.2461,6701.973067058340,
1.1506400000000000,51.24604,6711.12487611279,
1.15067,51.24602,6714.175480374460,
1.15078,51.24596,6724.3310477225300,
1.15086,51.24592,6731.457807509270,
1.15091,51.24589,6736.278630334370,
1.15107,51.2458,6751.251362904190,
1.15116,51.24576,6758.934292824180,
1.15131,51.245710000000000,6770.763217688370,
1.15134,51.2457,6773.129003863210,
1.15149,51.24565,6784.957940750100,
1.15157,51.24563,6790.954097397770,
1.1516600000000000,51.2456,6798.051466743080,
1.15182,51.24556,6810.043793531220,
1.15184,51.24556,6811.435920143370,
1.15201,51.245490000000000,6825.599507270030,
1.15208,51.245460000000000,6831.504479854130,
1.1523300000000000,51.24537,6851.578547446190,
1.15236,51.24536,6853.944347247110,
1.15255,51.2453,6868.757158728820,
1.1527100000000000,51.24525,6881.204867680400,
1.15283,51.2452,6891.2388337559100,
1.15287,51.24518,6894.802249124830,
1.15304,51.2451,6909.606169664700,
1.15306,51.245090000000000,6911.387879595740,
1.1532800000000000,51.24498,6930.9867044508000,
1.15351,51.244860000000000,6951.827923137260,
1.15371,51.24474,6971.11145590304,
1.1539,51.24463,6989.125928688230,
1.15424,51.24433,7030.027080289080,
1.15441,51.24418,7050.477689585000,
1.15491,51.24374,7110.5200242488200,
1.1555800000000000,51.243160000000000,7190.109624921320,
1.15575,51.24301,7210.560408396700,
1.15598,51.24282,7237.068615592220,
1.15608,51.24272,7250.187295008770,
1.1560796,51.2427166,7250.566382255160,
1.15551,51.241890000000000,7350.667952652850,
1.1554,51.24173,7370.037046945930,
1.15529,51.24157,7389.40615176696,
1.1552800000000000,51.24156,7390.718029385860,
1.15504,51.2412,7434.094801158950,
1.1548400000000000,51.2409,7470.2421494401100,
1.1548200000000000,51.24086,7474.902767888170,
1.15431,51.24006,7570.681972707660,
1.15425,51.239960000000000,7582.560096167380,
1.15421,51.23989,7590.826852507170,
1.15416,51.23981,7600.379204279900,
1.1541300000000000,51.23973,7609.5166792385500,
1.15412,51.23964,7619.548420335730,
1.15415,51.23942,7644.1003249581300,
1.15416,51.23936,7650.808251556820,
1.1541700000000000,51.239290000000000,7658.622976775480,
1.1541700000000000,51.239020000000000,7688.645648438420,
1.1541700000000000,51.23891,7700.877107265080,
1.15416,51.23872,7722.015639192670,
1.1541700000000000,51.23857,7738.709423420270,
1.15418,51.238460000000000,7750.96067795153,
1.1542,51.23818,7782.12641783919,
1.15421,51.237970000000000,7805.487760150130,
1.15422,51.23786,7817.739015197350,
1.1542300000000000,51.237760000000000,7828.8802954693900,
1.15422,51.23757,7850.018827970820,
1.15421,51.237430000000000,7865.601698469030,
1.15418,51.237160000000000,7895.696929290310,
1.15415,51.23702,7911.403721524080,
1.15414,51.23689,7925.875837146860,
1.15415,51.23681,7934.798645068630,
1.15414,51.23676,7940.4018186055,
1.1541300000000000,51.236710000000000,7946.004992237080,
1.1541300000000000,51.2367,7947.116943038860,
1.15411,51.23665,7952.848402712880,
1.1540700000000000,51.236540000000000,7965.392870547050,
1.15404,51.23645,7975.616052912280,
1.15401,51.23636,7985.839236110850,
1.15399,51.236310000000000,7991.570698284750,
1.15396,51.23623,8000.7082095615500,
1.15392,51.236060000000000,8019.815402855740,
1.15391,51.23601,8025.418577802080,
1.1539,51.235890000000000,8038.780137856270,
1.1539,51.23565,8065.466957113150,
1.1539,51.235640000000000,8066.578907914930,
1.1539,51.23547,8085.482071555110,
1.15391,51.235280000000000,8106.620605198570,
1.15393,51.23511,8125.574984260300,
1.15395,51.23493,8145.638476253580,
1.15396,51.23486,8153.45320744443,
1.15406,51.2345,8194.084384651720,
1.15408,51.23441,8204.188351890520,
1.15426,51.23361,8294.022863858170,
1.15426,51.233580000000000,8297.35871626563,
1.15439,51.23308,8353.688204220760,
1.1544300000000000,51.2329,8373.89615091889,
1.15457,51.23237,8433.630236163340,
1.1546100000000000,51.23219,8453.838188784110,
1.15468,51.23191,8485.351985230570,
1.15476,51.23158,8522.466728372880,
1.15486,51.23079,8610.586357045260,
1.1549,51.230580000000000,8634.102834960580,
1.15493,51.2304,8654.226656689870,
1.1549400000000000,51.23033,8662.041393988630,
1.15495,51.23022,8674.292655604440,
1.1549200000000000,51.230130000000000,8684.515896586600,
1.15489,51.230090000000000,8689.429797312370,
1.15485,51.230060000000000,8693.775507574930,
1.15452,51.22976,8734.28199125032,
1.15435,51.229620000000000,8753.838563267710,
1.15418,51.22947,8774.291362468480,
1.15411,51.229420000000000,8781.685157484230,
1.15401,51.22933,8793.876782336580,
1.15384,51.22918,8814.32962470915,
1.1535,51.22889,8854.33375903155,
1.15333,51.22875,8873.890466503710,
1.15316,51.2286,8894.343395222780,
1.15232,51.22787,8994.394366176330,
1.15215,51.22773,9013.951232457380,
1.15212,51.227710000000000,9017.002405766610,
1.1519700000000000,51.22759,9033.947756684590,
1.15192,51.227540000000000,9040.507706906380,
1.15178,51.22745,9054.478698835590,
1.15167,51.22739,9064.636596891870,
1.1516,51.227340000000000,9072.030537138920,
1.1515800000000000,51.22732,9074.65452100247,
1.1514,51.22719,9093.78726120316,
1.15121,51.22705,9114.217323166020,
1.1511800000000000,51.22703,9117.268517608150,
1.1510200000000000,51.22692,9133.813664629030,
1.15083,51.22678,9154.243776858850,
1.15045,51.22651,9194.26327558485,
1.15006,51.226240000000000,9234.746685001640,
1.1498700000000000,51.22611,9254.342880719900,
1.14985,51.22602,9264.44688295286,
1.14985,51.225970000000000,9270.006636963880,
1.14986,51.22591,9276.714584688020,
1.1498571000000000,51.225905600000000,9277.243881728370,
1.1510800000000000,51.22488,9419.572873885230,
1.1513800000000000,51.22463,9454.346712748760,
1.1528400000000000,51.22345,9620.339094321120,
1.15361,51.222840000000000,9706.804106603030,
1.15456,51.22213,9809.808497526770,
1.1547100000000000,51.22202,9825.893688074710,
1.1557900000000000,51.22122,9942.38540995086,
1.15709,51.220260000000000,10082.356618810900,
1.15959,51.21852,10342.645431400800,
1.16133,51.21731,10523.723099704100,
1.16165,51.21705,10560.227542762700,
1.16341,51.21564,10759.246699385600,
1.1650200000000000,51.21435,10941.320953100300,
1.16517,51.214210000000000,10960.069363947000,
1.16657,51.21302,11124.442793899400,
1.16672,51.2129,11141.390199889700,
1.16685,51.212790000000000,11156.608816262000,
1.16739,51.21235,11218.322497629600,
1.16761,51.21217,11243.530520576000,
1.16767,51.21212,11250.485976080900,
1.16832,51.21157,11326.57964301410,
1.1683700000000000,51.211530000000000,11332.228844095400,
1.1687,51.21125,11370.929926972200,
1.16935,51.2107,11447.02410291420,
1.16949,51.210570000000000,11464.461548176600,
1.16972,51.210360000000000,11492.78047366430,
1.17038,51.209740000000000,11575.6455082967,
1.17059,51.209540000000000,11602.26456067480,
1.17078,51.20936,11626.260091174300,
1.17135,51.20876,11703.899110468300,
1.1717600000000000,51.20832,11760.551560752800,
1.17198,51.208090000000000,11790.366907018300,
1.17205,51.208010000000000,11800.51142504840,
1.17234,51.20771,11839.510491758600,
1.17254,51.20751,11865.753497686600,
1.1729100000000000,51.2071,11918.125591984200,
1.17292,51.20708,11920.456053981000,
1.17305,51.20694,11938.466041780600,
1.17345,51.20653,11991.897887598700,
1.17391,51.20605,12054.153064278600,
1.17428,51.20564,12106.525560736900,
1.17486,51.205020000000000,12186.435373820500,
1.17503,51.20485,12208.74229406110,
1.17555,51.20431,12278.86987380510,
1.17582,51.20401,12317.166487417400,
1.17613,51.2037,12357.844081433300,
1.17614,51.20369,12359.156263170500,
1.17641,51.203380000000000,12398.425369687600,
1.17669,51.203070000000000,12438.032998777700,
1.17696,51.20276,12477.302226584600,
1.17711,51.2026,12497.935791240600,
1.1774200000000000,51.202260000000000,12541.476579718800,
1.17754,51.20214,12557.22290463620,
1.17769,51.20198,12577.856540537900,
1.17784,51.20183,12597.539482222500,
1.17841,51.201240000000000,12674.228444089600,
1.17887,51.20074,12738.402306089800,
1.17944,51.20012,12817.964220938100,
1.17953,51.20001,12831.70944099080,
1.17998,51.199530000000000,12893.611138145900,
1.1803300000000000,51.19915,12942.397634529400,
1.18041,51.199060000000000,12953.852856817300,
1.18048,51.19897,12964.985689547900,
1.18079,51.19866,13005.664538307700,
1.18089,51.19856,13018.786764047800,
1.1809400000000000,51.19851,13025.347879929700,
1.1813200000000000,51.19812,13076.158101288300,
1.18133,51.19811,13077.47032783780,
1.18197,51.19743,13165.253739771900,
1.18203,51.19737,13173.12713352080,
1.18211,51.19728,13184.582460609000,
1.1828300000000000,51.1965,13284.779537640400,
1.18298,51.19634,13305.413821651900,
1.18331,51.19598,13351.578503790800,
1.18356,51.19572,13385.332015815100,
1.18412,51.19515,13459.76247623320,
1.1848300000000000,51.19446,13551.055641716300,
1.18526,51.19405,13605.611060667900,
1.18541,51.1939,13625.294957629700,
1.18555,51.19377,13642.734392729700,
1.1859900000000000,51.193330000000000,13700.473973996300,
1.18602,51.1933,13704.410769289100,
1.18618,51.19315,13724.473500243300,
1.1864700000000000,51.192860000000000,13762.529260281000,
1.187,51.1923,13834.927928140600,
1.18772,51.19143,13943.905488509400,
1.1880600000000000,51.19102,13995.285026857400,
1.1886300000000000,51.190220000000000,14092.707287579000,
1.1886700000000000,51.19015,14100.97505825440,
1.18874,51.19005,14113.117604490100,
1.18906,51.18955,14173.021043092700,
1.1891200000000000,51.18945,14184.900779500100,
1.18928,51.18922,14212.80078448100,
1.1895,51.18888,14253.597778991900,
1.18966,51.18864,14282.520534845300,
1.18989,51.188310000000000,14322.563216201700,
1.1900900000000000,51.18806,14353.660754830200,
1.19026,51.187870000000000,14377.883169026900,
1.19095,51.1872,14466.556168181400,
1.19153,51.18673,14532.626659446900,
1.19175,51.18655,14557.839865739900,
1.1924700000000000,51.18607,14631.098909932200,
1.1931400000000000,51.18568,14694.826472826300,
1.19381,51.18533,14755.615062586400,
1.19495,51.18483,14852.590658391300,
1.19519,51.18472,14873.313129464300,
1.1958600000000000,51.18442,14930.702151731600,
1.19592,51.1844,14935.438635577900,
1.19698,51.18394,15025.298083338900,
1.19833,51.18333,15141.292241135100,
1.19916,51.18294,15213.593200792400,
1.19933,51.18286,15228.409918784400,
1.19949,51.18277,15243.394002536600,
1.1995800000000000,51.18273,15251.083931316800,
1.20175,51.18177,15436.212595793400,
1.20439,51.18056,15664.171410627000,
1.20539,51.18011,15749.97681278800,
1.2056200000000000,51.180010000000000,15769.487741972600,
1.20585,51.1799,15789.653124558300,
1.20602,51.17982,15804.470467492600,
1.2060800000000000,51.1798,15809.20731981860,
1.20678,51.17948,15869.597604092100,
1.20865,51.17865,16029.314310472700,
1.21018,51.177930000000000,16162.67330157790,
1.21116,51.177440000000000,16250.055193144400,
1.21183,51.17709,16310.8501959043,
1.21192,51.177040000000000,16319.233072666400,
1.21242,51.17678,16364.517805499900,
1.21264,51.17667,16384.134398159100,
