lon,lat,distance,waymark
-5.67662,50.08426,3854.7002508047700,
-5.67663,50.08433,3862.516539487760,
-5.67664,50.08437,3867.021206648590,
-5.67664,50.08441,3871.469009857840,
-5.67664,50.08445,3875.9168130670800,
-5.67664,50.08449,3880.364616277040,
-5.67664,50.08451,3882.588517882010,
-5.67663,50.08455,3887.0931846191700,
-5.67662,50.08457,3889.4287373873600,
-5.6766,50.08462,3895.1686969035200,
-5.67659,50.08465,3898.579998426220,
-5.67656,50.0847,3904.537553139850,
-5.67653,50.08474,3909.473597942000,
-5.67651,50.08478,3914.1447016607600,
-5.67641,50.08492,3931.269169587030,
-5.67616,50.0852,3967.1512796213400,
-5.67611,50.08525,3973.75712712405,
-5.67605,50.08529,3979.930365530450,
-5.67598,50.08534,3987.403947660420,
-5.67592,50.08539,3994.4208352221300,
-5.67586,50.08542,3999.847964029140,
-5.67583,50.08544,4002.9345782773600,
-5.67573,50.08549,4011.979785910480,
-5.67565,50.08554,4019.947843593480,
-5.67552,50.08561,4032.056279028860,
-5.67542,50.08567,4041.8244001307500,
-5.67534,50.08572,4049.7924424590700,
-5.67531,50.08573,4052.204459740010,
-5.67521,50.08579,4061.9725677953800,
-5.67515,50.08583,4068.1457727573100,
-5.67509,50.08587,4074.318975241950,
-5.67503,50.08591,4080.4921752491900,
-5.67499,50.08594,4084.8822255433500,
-5.67494,50.08597,4089.76626897013,
-5.67488,50.08601,4095.9394627839500,
-5.67484,50.08604,4100.329509206950,
-5.6748,50.08606,4103.947564785750,
-5.6747,50.08611,4112.992699621460,
-5.67462,50.08616,4120.960704415680,
-5.67452,50.0862,4129.368221952640,
-5.67442,50.08624,4137.775734436820,
-5.67434,50.08628,4145.011825867950,
-5.67425,50.08632,4152.823003698320,
-5.67416,50.08635,4160.058983022650,
-5.67406,50.08639,4168.466476558920,
-5.67393,50.08644,4179.280206872250,
-5.67392,50.08644,4179.993669173260,
-5.67383,50.08648,4187.804829383160,
-5.67374,50.08651,4195.040789685700,
-5.67365,50.08654,4202.2767464219200,
-5.67342,50.08662,4220.942391150030,
-5.67314,50.08671,4243.285751759320,
-5.67293,50.08679,4260.71017308036,
-5.67253,50.08689,4291.338189544820,
-5.67213,50.08699,4321.966150529200,
-5.67187,50.08705,4341.679256642330,
-5.67185,50.08705,4343.106163083790,
-5.67141,50.08712,4375.44867164333,
-5.67098,50.0872,4407.39076220636,
-5.67046,50.08734,4447.62391334367,
-5.67028,50.0874,4462.095625900100,
-5.67015,50.08744,4472.381793525040,
-5.66998,50.08748,4485.300226695010,
-5.66949,50.08757,4521.663301212240,
-5.66905,50.08764,4554.005479195480,
-5.66867,50.08771,4582.211586770940,
-5.66856,50.08773,4590.368479050210,
-5.66725,50.08796,4687.265326657970,
-5.66665,50.08806,4731.492307619820,
-5.66585,50.08816,4789.640381978310,
-5.66513,50.08826,4842.197513491750,
-5.66476,50.0883,4868.966701081520,
-5.66434,50.08835,4899.442370582660,
-5.664,50.08839,4924.1035233952600,
-5.66378,50.08842,4940.14962829613,
-5.66349,50.08846,4961.311862523200,
-5.66341,50.08847,4967.126628463140,
-5.66327,50.0885,4977.657011876850,
-5.66303,50.08854,4995.347627909940,
-5.66296,50.08855,5000.4639388883600,
-5.66277,50.08859,5014.730189032780,
-5.66267,50.08861,5022.203073074160,
-5.66246,50.08865,5037.831380345760,
-5.66208,50.08873,5066.363816137100,
-5.66183,50.08879,5085.406495328690,
-5.66161,50.08884,5102.05750793879,
-5.66135,50.0889,5121.769940294730,
-5.66112,50.08895,5139.095037563240,
-5.66101,50.08898,5147.622280074310,
-5.66087,50.089,5157.854811507750,
-5.66081,50.08901,5162.277423589260,
-5.66074,50.08902,5167.393686763100,
-5.6607,50.08902,5170.247382344840,
-5.66066,50.08902,5173.101077926580,
-5.66057,50.08902,5179.52189298555,
-5.66042,50.08901,5190.28086741438,
-5.66038,50.08901,5193.134563591630,
-5.6602,50.08902,5206.024246794830,
-5.65997,50.08903,5222.4706276027,
-5.65965,50.08906,5245.54261039194,
-5.65947,50.08907,5258.43228024756,
-5.6593,50.08907,5270.560473816730,
-5.65923,50.08907,5275.554435874640,
-5.65912,50.08906,5283.480477202860,
-5.65902,50.08904,5290.953297292310,
-5.65889,50.08899,5301.766596059790,
-5.6588,50.08894,5310.259994985840,
-5.65857,50.08881,5332.127919845700,
-5.65842,50.08873,5346.043812940020,
-5.65822,50.08864,5363.472051794260,
-5.65793,50.08854,5386.960303821460,
-5.65778,50.08851,5398.169645871900,
-5.65766,50.0885,5406.802734312620,
-5.65753,50.08851,5416.143763745090,
-5.65742,50.08852,5424.069894243620,
-5.65708,50.08858,5449.2273331057100,
-5.65693,50.0886,5460.157423024100,
-5.65684,50.08861,5466.673864890650,
-5.65669,50.08862,5477.432928157910,
-5.65659,50.08862,5484.567226656760,
-5.6562,50.0886,5512.479731249120,
-5.65568,50.08855,5549.992411567490,
-5.65545,50.08853,5566.551342540120,
-5.65489,50.08847,5607.0567454248500,
-5.65454,50.08845,5632.125711020760,
-5.65425,50.08844,5652.845111334690,
-5.65282,50.08851,5755.162383942040,
-5.65262,50.08853,5769.603278936380,
-5.65239,50.08859,5787.316660234780,
-5.65188,50.08878,5829.390546063940,
-5.65162,50.08886,5849.962392741710,
-5.65155,50.08888,5855.429165422390,
-5.65131,50.08895,5874.237551966430,
-5.6513,50.08895,5874.9509769038200,
-5.65114,50.08898,5886.843220843500,
-5.651,50.08899,5896.892868429030,
-5.65091,50.08899,5903.313687507200,
-5.65056,50.08899,5928.2835394779500,
-5.65021,50.08898,5953.278140337380,
-5.65018,50.08898,5955.41841381004,
-5.64976,50.08898,5985.38224242711,
-5.64957,50.08898,5998.93730775387,
-5.6495,50.08899,6004.053573979230,
-5.64936,50.089,6014.103219493420,
-5.64913,50.08904,6031.1041023134,
-5.649,50.08908,6041.389983774650,
-5.6488,50.08915,6057.6434126268000,
-5.64847,50.0893,6086.49588825881,
-5.64824,50.08942,6107.64511575048,
-5.64809,50.08953,6123.897053568510,
-5.64804,50.08958,6130.502727034520,
-5.64778,50.0899,6170.629586734080,
-5.64769,50.09007,6190.593424074670,
-5.64764,50.0902,6205.482386244080,
-5.64756,50.09045,6233.860972478230,
-5.64751,50.0906,6250.917388404280,
-5.6474,50.09074,6268.350768759280,
-5.64728,50.09083,6281.520355290740,
-5.64719,50.09089,6290.77969357803,
-5.64711,50.09093,6298.015348218430,
-5.64697,50.091,6310.677734798150,
-5.6468,50.09107,6325.088366708380,
-5.64659,50.09117,6343.7453002683700,
-5.64651,50.0912,6350.355843524930,
-5.64649,50.09121,6352.1647502570100,
-5.64636,50.09125,6362.450253066740,
-5.64629,50.09128,6368.4556909221900,
-5.64621,50.09129,6374.270127224460,
-5.6461,50.09132,6382.797017098140,
-5.64604,50.09133,6387.219428617450,
-5.64581,50.09134,6403.665020321040,
-5.64544,50.09134,6430.06042660403,
-5.64501,50.09135,6460.756312521820,
-5.6446,50.09137,6490.089687760480,
-5.64431,50.09139,6510.8971485699200,
-5.64427,50.09139,6513.750703028640,
-5.64404,50.09141,6530.308663649080,
-5.64369,50.09142,6555.301999673790,
-5.64339,50.09142,6576.703644715760,
-5.6431,50.09142,6597.391901589750,
-5.64297,50.09141,6606.732371876180,
-5.64288,50.0914,6613.248444108650,
-5.6427,50.09135,6627.241375257340,
-5.64263,50.09134,6632.357401438080,
-5.6423,50.09129,6656.546863814520,
-5.64177,50.09124,6694.763141967710,
-5.64123,50.0912,6733.542181029510,
-5.64098,50.0912,6751.376967107700,
-5.6408,50.0912,6764.218013084000,
-5.64022,50.09119,6805.609659596620,
-5.63951,50.0912,6856.272661352990,
-5.6393,50.0912,6871.253881658570,
-5.63889,50.09121,6900.524056466900,
-5.63814,50.09122,6954.039951232230,
-5.63769,50.09123,6986.161801199930,
-5.63737,50.09122,7009.017380352490,
-5.63715,50.09121,7024.7513283100200,
-5.63694,50.09119,7039.896713752240,
-5.63678,50.09117,7051.52561090488,
-5.63666,50.09115,7060.370462472310,
-5.6365,50.09113,7071.999368976350,
-5.63608,50.09105,7103.254509071160,
-5.63597,50.09103,7111.410878302640,
-5.63566,50.09099,7133.968937085200,
-5.63531,50.09096,7159.159605410550,
-5.63489,50.09095,7189.142825075430,
-5.63462,50.09097,7208.532448420600,
-5.6343,50.09099,7231.469146762930,
-5.63403,50.09101,7250.858754136650,
-5.63392,50.09102,7258.78447931051,
-5.63375,50.09102,7270.912179396630,
-5.63347,50.09102,7290.887214832670,
-5.63336,50.09102,7298.734550182540,
-5.63309,50.09102,7317.996191495820,
-5.63291,50.09101,7330.885340788050,
-5.6328,50.091,7338.811067583130,
-5.63242,50.09097,7366.12453679662,
-5.63214,50.09096,7386.130520679530,
-5.63208,50.09096,7390.410890774950,
-5.63193,50.09096,7401.111816013640,
-5.63157,50.09097,7426.818094439290,
-5.63152,50.09098,7430.554367694840,
-5.63112,50.09101,7459.284467586720,
-5.63069,50.09106,7490.460163519620,
-5.63059,50.09107,7497.680236679970,
-5.63011,50.0911,7532.085209518420,
-5.62985,50.0911,7550.633425744900,
-5.62939,50.09111,7583.468330636380,
-5.62929,50.09111,7590.602258465620,
-5.62901,50.09111,7610.577256387400,
-5.62873,50.09112,7630.583177843360,
-5.62859,50.09112,7640.570674720160,
-5.62817,50.09112,7670.533165350520,
-5.62811,50.09112,7674.813521154830,
-5.62769,50.09111,7704.796640850640,
-5.62761,50.0911,7710.611098194100,
-5.62706,50.09103,7750.612338247060,
-5.62695,50.09102,7758.538061799590,
-5.62687,50.09101,7764.352529663520,
-5.6268,50.09102,7769.46858941027,
-5.62661,50.09105,7783.427527414370,
-5.62657,50.09106,7786.490095206330,
-5.62651,50.09108,7791.313706134810,
-5.62645,50.0911,7796.137315478360,
-5.6264,50.09112,7800.340762862770,
-5.62624,50.09118,7813.561856573150,
-5.62612,50.09123,7823.769519770000,
-5.62605,50.09126,7829.774959358080,
-5.62601,50.09128,7833.392769770180,
-5.62598,50.09129,7835.804566714110,
-5.62592,50.09131,7840.628159413080,
-5.62589,50.09133,7843.714591263330,
-5.6258,50.09139,7852.973883098590,
-5.62579,50.09139,7853.687271713240,
-5.62576,50.09141,7856.773701087180,
-5.62572,50.09144,7861.1635384911700,
-5.62567,50.09148,7866.864941748840,
-5.62551,50.09159,7883.594919792610,
-5.62542,50.09166,7893.684898931110,
-5.62531,50.09174,7905.547054638920,
-5.62523,50.09179,7913.514579167060,
-5.62518,50.09182,7918.398304568780,
-5.62508,50.09188,7928.165750481360,
-5.625,50.09192,7935.40131212588,
-5.62487,50.09199,7947.50880183192,
-5.6248,50.09202,7953.514175565210,
-5.62474,50.09205,7958.940837287920,
-5.62461,50.09211,7970.365250124470,
-5.6245,50.09216,7979.982353179940,
-5.62414,50.09232,8011.224447752940,
-5.62394,50.0924,8028.037921477670,
-5.62373,50.09248,8045.460813332660,
-5.62351,50.09257,8064.07420685296,
-5.6234,50.09262,8073.691248443980,
-5.62311,50.09273,8097.724353523850,
-5.62292,50.0928,8113.3543269315,
-5.62284,50.09283,8119.964702594360,
-5.62273,50.09287,8128.984620683590,
-5.62268,50.09289,8133.187956269700,
-5.62261,50.09292,8139.193252016440,
-5.62253,50.09296,8146.428715967700,
-5.62247,50.09299,8151.855311465230,
-5.62245,50.093,8153.664176161990,
-5.62241,50.09302,8157.2819048495900,
-5.62226,50.09312,8172.713793133510,
-5.62225,50.09313,8174.03489912969,
-5.62212,50.09321,8186.885325757390,
-5.62205,50.09325,8193.572498617480,
-5.62201,50.09328,8197.962264800090,
-5.62187,50.09339,8213.753067750330,
-5.62185,50.0934,8215.561923052980,
-5.62165,50.09357,8239.2448519858,
-5.62158,50.09363,8247.578313902810,
-5.62153,50.09368,8254.183822577860,
-5.62149,50.0937,8257.801519327560,
-5.6214,50.09377,8267.891318578030,
-5.62133,50.09381,8274.578447861220,
-5.62129,50.09384,8278.968192367600,
-5.62118,50.0939,8289.267949290230,
-5.62113,50.09393,8294.151559984340,
-5.62109,50.09396,8298.541299845800,
-5.62101,50.094,8305.776666103120,
-5.62093,50.09405,8313.743997839000,
-5.62091,50.09407,8316.386194797400,
-5.62081,50.09412,8325.430389115370,
-5.62074,50.09415,8331.43557827903,
-5.62071,50.09417,8334.521922180960,
-5.6206,50.09421,8343.541649368500,
-5.62048,50.09425,8353.188370294360,
-5.62047,50.09426,8354.509467205690,
-5.62036,50.09429,8363.035909487260,
-5.62021,50.09433,8374.623693782190,
-5.62006,50.09437,8386.211469829060,
-5.61999,50.09439,8391.677717991620,
-5.61995,50.0944,8394.740100467470,
-5.61978,50.09444,8407.656879964390,
-5.61969,50.09447,8414.891893907570,
-5.6196,50.09449,8421.686245297490,
-5.61944,50.09454,8434.381844600360,
-5.61929,50.09459,8446.440179374370,
-5.61918,50.09463,8455.459846726950,
-5.61894,50.09469,8473.834053360790,
-5.61893,50.09469,8474.547392848340,
-5.61884,50.09471,8481.341716385000,
-5.61866,50.09475,8494.93035586226,
-5.61864,50.09475,8496.357033050760,
-5.61858,50.09477,8501.180351504070,
-5.61848,50.09479,8508.652357234830,
-5.6184,50.09481,8514.777077243400,
-5.61825,50.09486,8526.835358515270,
-5.61818,50.09489,8532.84048355487,
-5.61816,50.0949,8534.649303631660,
-5.61782,50.09502,8562.330963239710,
-5.61764,50.09507,8576.32299191408,
-5.61757,50.09509,8581.789173438670,
-5.61748,50.09512,8589.024110100360,
-5.61731,50.09516,8601.940718519680,
-5.61722,50.09518,8608.734982551500,
-5.61707,50.09521,8619.94290267293,
-5.61693,50.09524,8630.471953726780,
-5.61687,50.09526,8635.295233341740,
-5.61672,50.09529,8646.503136407610,
-5.6166,50.09533,8656.149686124560,
-5.6165,50.09535,8663.62161226379,
-5.61628,50.09542,8681.13912095763,
-5.61613,50.09547,8693.1972813532,
-5.61548,50.09567,8744.62100875288,
-5.61524,50.09574,8763.427186849730,
-5.61509,50.09579,8775.485283833990,
-5.61494,50.09582,8786.693073907900,
-5.61471,50.09586,8803.69170291472,
-5.6144,50.0959,8826.247558315870,
-5.61397,50.09596,8857.63756564634,
-5.61387,50.09597,8864.856918041430,
-5.61339,50.09602,8899.544737701870,
-5.61288,50.09607,8936.346412204350,
-5.61257,50.09611,8958.902172590120,
-5.6119,50.09615,9006.901003648110,
-5.61149,50.09618,9036.336654124780,
-5.61121,50.0962,9056.432964452040,
-5.61093,50.09621,9076.436767471260,
-5.61009,50.09626,9136.612740039290,
-5.60997,50.09627,9145.244453763030,
-5.60943,50.09626,9183.779566204170,
-5.60925,50.09624,9196.810431402710,
-5.60883,50.09622,9226.852154524810,
-5.6084,50.09623,9257.544918567500,
-5.60814,50.09624,9276.124451162560,
-5.60746,50.09627,9324.744524392390,
